"No.","Time","Source","Destination","Protocol","Length","Info"
"29308","44.597051025","36:75:18:b2:4e:9d","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.236.85"
"29309","44.597084164","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.238.192? Tell 172.20.192.1"
"29310","44.597084199","f2:4b:01:89:ad:c1","Broadcast","ARP","56","Who has 172.20.242.230? Tell 172.20.201.197"
"29311","44.597084232","b0:dc:ef:fa:0c:df","Broadcast","ARP","56","Who has 172.20.237.199? Tell 172.20.225.135"
"29312","44.597084265","CloudNet_a9:f4:7f","Broadcast","ARP","56","Who has 172.20.248.19? Tell 172.20.246.66"
"29313","44.597084300","fe:c6:1c:99:d3:0b","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.201.219"
"29314","44.597084335","CloudNet_a9:f4:7f","Broadcast","ARP","56","Who has 172.20.247.159? Tell 172.20.246.66"
"29315","44.597084368","d2:21:fc:57:b0:04","Broadcast","ARP","56","Who has 172.20.234.41? Tell 172.20.224.133"
"29316","44.597084402","96:df:84:88:50:ea","Broadcast","ARP","56","Who has 172.20.198.70? Tell 172.20.199.19"
"29317","44.683335551","172.20.202.206","224.0.0.251","MDNS","462","Standard query response 0x0000 TXT TXT, cache flush PTR Chandu's MacBook Air._companion-link._tcp.local SRV, cache flush 0 0 51600 Chandus-MacBook-Air.local AAAA, cache flush fe80::186e:fdc3:c7ed:e3eb A, cache flush 172.20.202.206 NSEC, cache flush Chandu's MacBook Air._companion-link._tcp.local NSEC, cache flush Chandus-MacBook-Air.local"
"29318","44.683351018","172.20.229.83","224.0.0.251","MDNS","1179","Standard query response 0x0000 PTR Alokâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Aloks-MacBook-Air.local SRV, cache flush 0 0 7000 Aloks-MacBook-Air.local TXT, cache flush AAAA, cache flush fe80::2f:97c2:362b:6373 A, cache flush 172.20.229.83 SRV, cache flush 0 0 63573 Aloks-MacBook-Air.local NSEC, cache flush Alokâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush 02E50DDDACDF@Alokâ\200\231s MacBook Air._raop._tcp.local NSEC, cache flush Alokâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Aloks-MacBook-Air.local"
"29319","44.683357073","172.20.225.67","224.0.0.251","MDNS","1186","Standard query response 0x0000 PTR Krithikâ\200\231s MacBook Pro._airplay._tcp.local PTR 1E0684E497A1@Krithikâ\200\231s MacBook Pro._raop._tcp.local PTR Krithikâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Krithiks-MacBook-Pro.local SRV, cache flush 0 0 7000 Krithiks-MacBook-Pro.local TXT, cache flush SRV, cache flush 0 0 55551 Krithiks-MacBook-Pro.local AAAA, cache flush fe80::8ac:bf5d:6744:f9c0 A, cache flush 172.20.225.67 NSEC, cache flush Krithikâ\200\231s MacBook Pro._airplay._tcp.local NSEC, cache flush 1E0684E497A1@Krithikâ\200\231s MacBook Pro._raop._tcp.local NSEC, cache flush Krithikâ\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Krithiks-MacBook-Pro.local"
"29320","44.683358923","172.20.251.251","224.0.0.251","MDNS","1193","Standard query response 0x0000 TXT, cache flush PTR Shreyaâ\200\231s MacBook Air (2)._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Shreyas-MacBook-Air.local SRV, cache flush 0 0 7000 Shreyas-MacBook-Air.local SRV, cache flush 0 0 63357 Shreyas-MacBook-Air.local AAAA, cache flush fe80::cdf:2b:6ef0:5762 A, cache flush 172.20.251.251 NSEC, cache flush Shreyaâ\200\231s MacBook Air (2)._airplay._tcp.local NSEC, cache flush 183EEFBF52AC@Shreyaâ\200\231s MacBook Air (2)._raop._tcp.local NSEC, cache flush Shreyaâ\200\231s MacBook Air (2)._companion-link._tcp.local NSEC, cache flush Shreyas-MacBook-Air.local"
"29321","44.683358489","fe80::2f:97c2:362b:6373","ff02::fb","MDNS","1199","Standard query response 0x0000 PTR Alokâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Aloks-MacBook-Air.local SRV, cache flush 0 0 7000 Aloks-MacBook-Air.local TXT, cache flush AAAA, cache flush fe80::2f:97c2:362b:6373 A, cache flush 172.20.229.83 SRV, cache flush 0 0 63573 Aloks-MacBook-Air.local NSEC, cache flush Alokâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush 02E50DDDACDF@Alokâ\200\231s MacBook Air._raop._tcp.local NSEC, cache flush Alokâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Aloks-MacBook-Air.local"
"29322","44.683358786","fe80::1c7f:4df1:7036:b02","ff02::fb","MDNS","126","Standard query 0x0000 TXT Priyanshâ\200\231s Laptop._companion-link._tcp.local, ""QU"" question"
"29323","44.683351360","fe80::cdf:2b:6ef0:5762","ff02::fb","MDNS","1213","Standard query response 0x0000 TXT, cache flush PTR Shreyaâ\200\231s MacBook Air (2)._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Shreyas-MacBook-Air.local SRV, cache flush 0 0 7000 Shreyas-MacBook-Air.local SRV, cache flush 0 0 63357 Shreyas-MacBook-Air.local AAAA, cache flush fe80::cdf:2b:6ef0:5762 A, cache flush 172.20.251.251 NSEC, cache flush Shreyaâ\200\231s MacBook Air (2)._airplay._tcp.local NSEC, cache flush 183EEFBF52AC@Shreyaâ\200\231s MacBook Air (2)._raop._tcp.local NSEC, cache flush Shreyaâ\200\231s MacBook Air (2)._companion-link._tcp.local NSEC, cache flush Shreyas-MacBook-Air.local"
"29324","44.683357301","fe80::8ac:bf5d:6744:f9c0","ff02::fb","MDNS","1206","Standard query response 0x0000 PTR Krithikâ\200\231s MacBook Pro._airplay._tcp.local PTR 1E0684E497A1@Krithikâ\200\231s MacBook Pro._raop._tcp.local PTR Krithikâ\200\231s MacBook Pro._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Krithiks-MacBook-Pro.local SRV, cache flush 0 0 7000 Krithiks-MacBook-Pro.local TXT, cache flush SRV, cache flush 0 0 55551 Krithiks-MacBook-Pro.local AAAA, cache flush fe80::8ac:bf5d:6744:f9c0 A, cache flush 172.20.225.67 NSEC, cache flush Krithikâ\200\231s MacBook Pro._airplay._tcp.local NSEC, cache flush 1E0684E497A1@Krithikâ\200\231s MacBook Pro._raop._tcp.local NSEC, cache flush Krithikâ\200\231s MacBook Pro._companion-link._tcp.local NSEC, cache flush Krithiks-MacBook-Pro.local"
"29325","44.683359028","172.20.205.18","224.0.0.251","MDNS","106","Standard query 0x0000 TXT Priyanshâ\200\231s Laptop._companion-link._tcp.local, ""QU"" question"
"29326","44.693456611","Chongqin_b8:d4:c5","Broadcast","ARP","56","Who has 172.20.199.16? Tell 172.20.200.62"
"29327","44.693456477","06:b1:59:3b:99:42","Broadcast","LLC","137","S P, func=RNR, N(R)=64; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"29328","44.693456648","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.226.128? Tell 172.20.192.1"
"29329","44.693456683","f2:4b:01:89:ad:c1","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.201.197"
"29330","44.693456719","96:df:84:88:50:ea","Broadcast","ARP","56","Who has 172.20.232.129? Tell 172.20.199.19"
"29331","44.693456755","46:3e:02:bf:f1:f2","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.192.28"
"29332","44.693456791","fe:c6:1c:99:d3:0b","Broadcast","ARP","56","Who has 172.20.242.230? Tell 172.20.201.219"
"29333","44.693456827","f6:94:ad:5b:58:d5","Broadcast","ARP","56","Who has 172.20.234.41? Tell 172.20.199.4"
"29334","44.693503246","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.204.163? Tell 172.20.192.1"
"29335","44.693503282","f6:94:ad:5b:58:d5","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.199.4"
"29336","44.693503329","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.251.25? Tell 172.20.192.1"
"29337","44.693503367","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.212.23? Tell 172.20.192.1"
"29338","44.693503412","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.243.121? Tell 172.20.192.1"
"29339","44.693503448","IntelCor_43:7d:3a","Broadcast","ARP","56","Who has 172.20.192.145? Tell 172.20.252.37"
"29340","44.693503483","IntelCor_43:7d:3a","Broadcast","ARP","56","Who has 172.20.242.81? Tell 172.20.252.37"
"29341","44.693503519","f6:94:ad:5b:58:d5","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.199.4"
"29342","44.693536992","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.216.186? Tell 172.20.192.1"
"29343","44.693537030","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.205.161? Tell 172.20.192.1"
"29344","44.693537066","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.207.70? Tell 172.20.192.1"
"29345","44.693537102","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.209.147? Tell 172.20.192.1"
"29346","44.693537140","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.254.26? Tell 172.20.192.1"
"29347","44.693537177","50:5a:65:e8:5c:31","Broadcast","ARP","56","Who has 172.20.195.111? Tell 172.20.223.29"
"29348","44.693537213","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.248.20? Tell 172.20.192.1"
"29349","44.693537249","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.244.174? Tell 172.20.192.1"
"29350","44.693544020","fe80::186e:fdc3:c7ed:e3eb","ff02::fb","MDNS","482","Standard query response 0x0000 TXT TXT, cache flush PTR Chandu's MacBook Air._companion-link._tcp.local SRV, cache flush 0 0 51600 Chandus-MacBook-Air.local AAAA, cache flush fe80::186e:fdc3:c7ed:e3eb A, cache flush 172.20.202.206 NSEC, cache flush Chandu's MacBook Air._companion-link._tcp.local NSEC, cache flush Chandus-MacBook-Air.local"
"29351","44.693559738","172.20.218.250","224.0.0.251","MDNS","126","Standard query 0x0000 SRV PATH_7XPRO-34fcee708f7851c819fa6f3a7eedc055._googlecast._tcp.local, ""QM"" question"
"29352","44.693563466","fe80::81ab:83f3:b7da:c832","ff02::fb","MDNS","146","Standard query 0x0000 SRV PATH_7XPRO-34fcee708f7851c819fa6f3a7eedc055._googlecast._tcp.local, ""QM"" question"
"29353","44.693563619","fe80::81ab:83f3:b7da:c832","ff02::fb","MDNS","152","Standard query 0x0000 SRV Google-Home-Mini-2fa6acd8f6f85997b401665fa00cf18d._googlecast._tcp.local, ""QM"" question"
"29354","44.693559908","172.20.218.250","224.0.0.251","MDNS","132","Standard query 0x0000 SRV Google-Home-Mini-2fa6acd8f6f85997b401665fa00cf18d._googlecast._tcp.local, ""QM"" question"
"29355","44.693574965","ca:19:33:d8:5c:c2","Broadcast","ARP","56","Who has 172.20.245.18? Tell 172.20.200.176"
"29356","44.693575003","96:df:84:88:50:ea","Broadcast","ARP","56","Who has 172.20.202.206? Tell 172.20.199.19"
"29357","44.693575039","b0:dc:ef:33:e8:11","Broadcast","ARP","56","Who has 172.20.248.82? Tell 172.20.239.148"
"29358","44.693575075","b0:dc:ef:33:e8:11","Broadcast","ARP","56","Who has 172.20.252.189? Tell 172.20.239.148"
"29359","44.693575111","b0:dc:ef:33:e8:11","Broadcast","ARP","56","Who has 172.20.243.48? Tell 172.20.239.148"
"29360","44.693575146","b0:dc:ef:33:e8:11","Broadcast","ARP","56","Who has 172.20.213.248? Tell 172.20.239.148"
"29361","44.693579363","172.20.235.92","224.0.0.251","MDNS","109","Standard query 0xe285 PTR Gauravâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question"
"29362","44.693575183","a6:15:13:a1:86:1b","Broadcast","ARP","56","Who has 172.20.200.176? Tell 172.20.255.149"
"29363","44.693575219","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.193.171? Tell 172.20.192.1"
"29364","44.693579404","172.20.235.92","224.0.0.251","MDNS","112","Standard query 0x3549 PTR Prashanthâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question"
"29365","44.693582584","172.20.218.231","224.0.0.251","MDNS","109","Standard query 0xdb5d PTR Gauravâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question"
"29366","44.693579538","172.20.235.92","224.0.0.251","MDNS","110","Standard query 0x9f8d PTR Nikhilâ\200\231s MacBook Air (2)._device-info._tcp.local, ""QM"" question"
"29367","44.693579592","172.20.235.92","224.0.0.251","MDNS","99","Standard query 0x68e9 PTR Sanyamâ\200\231s ipad._device-info._tcp.local, ""QM"" question"
"29368","44.693579638","172.20.235.92","224.0.0.251","MDNS","110","Standard query 0xe377 PTR Lakshmikarâ\200\231s MacBook Air._device-info._tcp.local, ""QM"" question"
"29369","44.693582700","172.20.218.231","224.0.0.251","MDNS","112","Standard query 0x2451 PTR Prashanthâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question"
"29370","44.693579678","172.20.218.11","224.0.0.251","MDNS","199","Standard query response 0x0000 SRV, cache flush 0 0 8009 2fa6acd8-f6f8-5997-b401-665fa00cf18d.local A, cache flush 172.20.218.11"
"29371","44.693582741","172.20.218.231","224.0.0.251","MDNS","110","Standard query 0x0d4c PTR Nikhilâ\200\231s MacBook Air (2)._device-info._tcp.local, ""QM"" question"
"29372","44.693582781","172.20.218.231","224.0.0.251","MDNS","99","Standard query 0x9af0 PTR Sanyamâ\200\231s ipad._device-info._tcp.local, ""QM"" question"
"29373","44.693582820","172.20.218.231","224.0.0.251","MDNS","110","Standard query 0x2c50 PTR Lakshmikarâ\200\231s MacBook Air._device-info._tcp.local, ""QM"" question"
"29374","44.693582860","172.20.218.231","224.0.0.251","MDNS","104","Standard query 0xbe82 PTR Siva Keron Reddi ._companion-link._tcp.local, ""QM"" question"
"29375","44.693582900","172.20.218.231","224.0.0.251","MDNS","106","Standard query 0x6dd9 PTR Leannaâ\200\231s MacBook Air._device-info._tcp.local, ""QM"" question"
"29376","44.693607512","Google_69:d9:d9","Broadcast","ARP","56","Who has 172.20.243.84? Tell 172.20.218.11"
"29377","44.693607547","b8:1e:a4:e3:3d:15","Broadcast","ARP","56","Who has 172.20.235.172? Tell 172.20.252.39"
"29378","44.693607583","aa:27:b5:93:f9:72","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.213.69"
"29379","44.693607620","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.216.207? Tell 172.20.192.1"
"29380","44.693607654","d2:21:fc:57:b0:04","Broadcast","ARP","56","Who has 172.20.240.112? Tell 172.20.224.133"
"29381","44.693607691","2c:3b:70:4b:46:91","Broadcast","ARP","56","Who has 172.20.224.112? Tell 172.20.252.111"
"29382","44.693607727","32:8b:a3:c8:ad:6c","Broadcast","ARP","56","Who has 172.20.232.190? Tell 172.20.253.120"
"29383","44.693607765","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.237.157? Tell 172.20.192.1"
"29384","44.693640138","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.240.63? Tell 172.20.192.1"
"29385","44.693640174","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.244.31? Tell 172.20.192.1"
"29386","44.693640209","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.243.33? Tell 172.20.192.1"
"29387","44.693640246","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.212.31? Tell 172.20.192.1"
"29388","44.693640282","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.223.102? Tell 172.20.192.1"
"29389","44.693640317","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.243.228? Tell 172.20.192.1"
"29390","44.693640352","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.202.243? Tell 172.20.192.1"
"29391","44.693640390","Google_69:d9:d9","Broadcast","ARP","56","Who has 172.20.249.149? Tell 172.20.218.11"
"29392","44.693659103","d2:21:fc:57:b0:04","Broadcast","ARP","56","Who has 172.20.230.59? Tell 172.20.224.133"
"29393","44.693659140","AzureWav_e2:34:15","Broadcast","ARP","56","Who has 172.20.250.237? Tell 172.20.207.230"
"29394","44.699643295","fe80::46f:9a54:6ccc:9645","ff02::fb","MDNS","218","Standard query response 0x0000 PTR Kunalâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"29395","44.699643414","172.20.216.43","224.0.0.251","MDNS","719","Standard query response 0x0000 PTR Yugâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 Yugs-MacBook-Air.local AAAA, cache flush fe80::f7:3bd4:c063:b622 A, cache flush 172.20.216.43 NSEC, cache flush Yugâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush Yugs-MacBook-Air.local"
"29396","44.699686933","172.20.233.170","224.0.0.251","MDNS","198","Standard query response 0x0000 PTR Kunalâ\200\231s MacBook Air._companion-link._tcp.local TXT"
"29397","44.699690141","fe80::e251:d8ff:fe3c:f79","ff02::fb","MDNS","225","Standard query response 0x0000 SRV, cache flush 0 0 8009 34fcee70-8f78-51c8-19fa-6f3a7eedc055.local AAAA, cache flush fe80::e251:d8ff:fe3c:f79"
"29398","44.699694955","172.20.249.25","224.0.0.251","MDNS","193","Standard query response 0x0000 SRV, cache flush 0 0 8009 34fcee70-8f78-51c8-19fa-6f3a7eedc055.local A, cache flush 172.20.249.25"
"29399","44.699695046","fe80::4e0:bb28:bc33:68e0","ff02::fb","MDNS","594","Standard query response 0x0000 PTR Aryan's macbook pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 Aryans-macbook-pro-3.local AAAA, cache flush fe80::4e0:bb28:bc33:68e0 A, cache flush 172.20.235.150 NSEC, cache flush A4CF997E15AD@Aryan's macbook pro._raop._tcp.local NSEC, cache flush Aryan's macbook pro._companion-link._tcp.local NSEC, cache flush Aryans-macbook-pro-3.local"
"29400","44.699702168","172.20.235.150","224.0.0.251","MDNS","574","Standard query response 0x0000 PTR Aryan's macbook pro._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 Aryans-macbook-pro-3.local AAAA, cache flush fe80::4e0:bb28:bc33:68e0 A, cache flush 172.20.235.150 NSEC, cache flush A4CF997E15AD@Aryan's macbook pro._raop._tcp.local NSEC, cache flush Aryan's macbook pro._companion-link._tcp.local NSEC, cache flush Aryans-macbook-pro-3.local"
"29401","44.699702319","fe80::4f2:2c9c:843b:785","ff02::fb","MDNS","1217","Standard query response 0x0000 TXT, cache flush PTR SANJU's MacBook Air._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 SANJUs-MacBook-Air.local SRV, cache flush 0 0 7000 SANJUs-MacBook-Air.local SRV, cache flush 0 0 55487 SANJUs-MacBook-Air.local AAAA, cache flush fe80::4f2:2c9c:843b:785 A, cache flush 172.20.232.131 NSEC, cache flush SANJU's MacBook Air._airplay._tcp.local NSEC, cache flush 42D371E41F23@SANJU's MacBook Air._raop._tcp.local NSEC, cache flush SANJU's MacBook Air._companion-link._tcp.local NSEC, cache flush SANJUs-MacBook-Air.local"
"29402","44.699727324","fe80::14e8:6329:a69:6d","ff02::fb","MDNS","363","Standard query 0x0000 ANY Princeâ\200\231s MacBook Air._rfb._tcp.local, ""QU"" question ANY Princeâ\200\231s MacBook Air._airplay._tcp.local, ""QU"" question ANY 3CA6F6212D56@Princeâ\200\231s MacBook Air._raop._tcp.local, ""QU"" question ANY Princes-MacBook-Air.local, ""QU"" question SRV 0 0 5900 Princes-MacBook-Air.local SRV 0 0 7000 Princes-MacBook-Air.local SRV 0 0 7000 Princes-MacBook-Air.local AAAA fe80::14e8:6329:a69:6d A 172.20.219.110 OPT"
"29403","44.699732574","172.20.243.210","224.0.0.251","MDNS","160","Standard query response 0x0000 TXT PTR Sohanâ\200\231s iPhone ._rdlink._tcp.local"
"29404","44.699732688","fe80::f7:3bd4:c063:b622","ff02::fb","MDNS","739","Standard query response 0x0000 PTR Yugâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 Yugs-MacBook-Air.local AAAA, cache flush fe80::f7:3bd4:c063:b622 A, cache flush 172.20.216.43 NSEC, cache flush Yugâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush Yugs-MacBook-Air.local"
"29405","44.699742999","fe80::22df:b9ff:fe69:d9d9","ff02::fb","MDNS","231","Standard query response 0x0000 SRV, cache flush 0 0 8009 2fa6acd8-f6f8-5997-b401-665fa00cf18d.local AAAA, cache flush fe80::22df:b9ff:fe69:d9d9"
"29406","44.699743065","fe80::1cbe:b7f4:c2de:345e","ff02::fb","MDNS","180","Standard query response 0x0000 TXT PTR Sohanâ\200\231s iPhone ._rdlink._tcp.local"
"29407","44.699743117","172.20.219.110","224.0.0.251","MDNS","343","Standard query 0x0000 ANY Princeâ\200\231s MacBook Air._rfb._tcp.local, ""QU"" question ANY Princeâ\200\231s MacBook Air._airplay._tcp.local, ""QU"" question ANY 3CA6F6212D56@Princeâ\200\231s MacBook Air._raop._tcp.local, ""QU"" question ANY Princes-MacBook-Air.local, ""QU"" question SRV 0 0 5900 Princes-MacBook-Air.local SRV 0 0 7000 Princes-MacBook-Air.local SRV 0 0 7000 Princes-MacBook-Air.local AAAA fe80::14e8:6329:a69:6d A 172.20.219.110 OPT"
"29408","44.699743164","0.0.0.0","255.255.255.255","DHCP","358","DHCP Discover - Transaction ID 0x18c58e12"
"29409","44.699743208","172.20.232.131","224.0.0.251","MDNS","1197","Standard query response 0x0000 TXT, cache flush PTR SANJU's MacBook Air._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 SANJUs-MacBook-Air.local SRV, cache flush 0 0 7000 SANJUs-MacBook-Air.local SRV, cache flush 0 0 55487 SANJUs-MacBook-Air.local AAAA, cache flush fe80::4f2:2c9c:843b:785 A, cache flush 172.20.232.131 NSEC, cache flush SANJU's MacBook Air._airplay._tcp.local NSEC, cache flush 42D371E41F23@SANJU's MacBook Air._raop._tcp.local NSEC, cache flush SANJU's MacBook Air._companion-link._tcp.local NSEC, cache flush SANJUs-MacBook-Air.local"
"29410","44.785592234","da:1b:90:80:8c:00","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.211.38"
"29411","44.785592719","CloudNet_9b:e2:7f","Broadcast","ARP","56","Who has 172.20.223.41? (ARP Probe)"
"29412","44.785592775","94:bb:43:74:f4:9b","Broadcast","ARP","56","Who has 172.20.235.174? Tell 172.20.239.182"
"29413","44.785592834","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.242.225? Tell 172.20.192.1"
"29414","44.785592891","da:78:2a:4e:60:ed","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.241.221"
"29415","44.785592950","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.227.7? Tell 172.20.192.1"
"29416","44.785593006","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.199.41? Tell 172.20.192.1"
"29417","44.785593064","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.239.240? Tell 172.20.192.1"
"29418","44.785672286","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.235.233? Tell 172.20.192.1"
"29419","44.785672344","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.195.60? Tell 172.20.192.1"
"29420","44.785672429","IntelCor_09:0a:4c","Broadcast","ARP","56","Who has 172.20.235.172? Tell 172.20.235.201"
"29421","44.785672486","a8:ba:69:82:35:ed","Broadcast","ARP","56","Who has 172.20.240.50? Tell 172.20.233.253"
"29422","44.785672561","a8:ba:69:82:35:ed","Broadcast","ARP","56","Who has 172.20.236.197? Tell 172.20.233.253"
"29423","44.785672617","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.201.95? Tell 172.20.192.1"
"29424","44.785672677","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.226.240? Tell 172.20.192.1"
"29425","44.785672733","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.207.55? Tell 172.20.192.1"
"29426","44.785721735","22:71:00:9a:46:35","Broadcast","ARP","56","Who has 172.20.196.143? Tell 172.20.249.149"
"29427","44.785721794","da:1b:90:80:8c:00","Broadcast","ARP","56","Who has 172.20.234.41? Tell 172.20.211.38"
"29428","44.785721855","a2:72:dc:b3:a3:03","Broadcast","ARP","56","Who has 172.20.230.59? Tell 172.20.229.225"
"29429","44.785721910","72:63:06:de:09:44","Broadcast","ARP","56","Who has 172.20.204.23? Tell 172.20.236.56"
"29430","44.785721968","Airspan_46:a3:ae","Broadcast","ARP","56","Who has 172.20.241.95? Tell 172.20.192.1"
"29431","44.785722026","IntelCor_0f:0e:bf","Broadcast","ARP","56","Who has 169.254.126.168? Tell 172.20.242.38"
"29432","44.795714919","fe80::18f3:b662:1497:9890","ff02::fb","MDNS","920","Standard query response 0x0000 PTR Aviâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 Avis-MacBook-Air.local TXT, cache flush SRV, cache flush 0 0 61130 Avis-MacBook-Air.local AAAA, cache flush fe80::18f3:b662:1497:9890 A, cache flush 172.20.195.18 NSEC, cache flush Aviâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush Aviâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Avis-MacBook-Air.local"
"29433","44.795715566","fe80::1482:ed8b:66ed:6377","ff02::fb","MDNS","727","Standard query response 0x0000 PTR SRIâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 7000 SRIs-MacBook-Air.local TXT, cache flush AAAA, cache flush fe80::1482:ed8b:66ed:6377 A, cache flush 172.20.211.50 SRV, cache flush 0 0 55055 SRIs-MacBook-Air.local NSEC, cache flush 76DD6FAA9711@SRIâ\200\231s MacBook Air._raop._tcp.local NSEC, cache flush SRIâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush SRIs-MacBook-Air.local"
"29434","44.795764152","fe80::473:77ed:453d:692b","ff02::fb","MDNS","1166","Standard query response 0x0000 PTR Riyaâ\200\231s MacBook Air._airplay._tcp.local TXT, cache flush PTR Riyaâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush TXT, cache flush SRV, cache flush 0 0 7000 Riyas-MacBook-Air.local SRV, cache flush 0 0 7000 Riyas-MacBook-Air.local SRV, cache flush 0 0 56746 Riyas-MacBook-Air.local AAAA, cache flush fe80::473:77ed:453d:692b A, cache flush 172.20.247.183 NSEC, cache flush Riyaâ\200\231s MacBook Air._airplay._tcp.local NSEC, cache flush 1C57DC4EAE14@Riyaâ\200\231s MacBook Air._raop._tcp.local NSEC, cache flush Riyaâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Riyas-MacBook-Air.local"
"29435","44.795772228","172.20.238.167","255.255.255.255","UDP","82","57060  >  1947 Len=40"
"29436","44.795783143","fe80::20:3040:1024:da32","ff02::fb","MDNS","226","Standard query response 0x0000 TXT PTR Faizanâ\200\231s MacBook Air._companion-link._tcp.local"
